"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000101213.7",2612.55117515666,2.3037412894271,0.657784606654018,3.50227303303074,0.000461306627568614,0.0355588598259562
"ENSG00000101842.14",3227.27529825619,3.71319566223066,1.05746683858832,3.51140624625887,0.000445742657393854,0.0350586608449543
"ENSG00000103269.14",187.342671261073,2.41192712442932,0.65534855595975,3.68037299006035,0.000232893039901651,0.0247999370544299
"ENSG00000103355.13",123.948007643254,5.13621804450643,1.20131862214445,4.27548358098193,1.90722857404587e-05,0.00644384251677943
"ENSG00000103460.17",1036.16096357822,2.26285938317067,0.555247685806105,4.07540533894431,4.59342652058698e-05,0.0109008080176361
"ENSG00000104369.5",395.321449355263,2.5725089744776,0.579762462550188,4.43717753502351,9.11461170897812e-06,0.00437613295858955
"ENSG00000104413.18",4019.38645566332,1.59209947355044,0.451073940663363,3.52957537562256,0.000416227119585089,0.0337008508333879
"ENSG00000104827.12",15.7445756801532,6.50888376301756,1.86725217688412,3.48580863559572,0.000490651861923,0.0366876215990348
"ENSG00000105219.10",54.1806651294347,3.40227348355754,0.984463910997034,3.45596567385779,0.000548325143955782,0.0387717125016906
"ENSG00000105523.3",2522.24134482839,2.6041070926087,0.670214254103532,3.88548449494246,0.000102126011272579,0.0160912312035237
"ENSG00000106089.12",1727.72169935736,1.88163649263756,0.534196027355252,3.52237080824681,0.000427705447310701,0.034225189989918
"ENSG00000106384.12",76.6727517601614,4.96747499956992,1.17058171837833,4.24359523267766,2.19966960533394e-05,0.00718768932338888
"ENSG00000106789.13",3192.88684381147,1.95564768871753,0.512994564066734,3.81221912609415,0.000137724693471129,0.0188455584311219
"ENSG00000107159.13",3557.88553907288,3.70208106957185,1.03610107559306,3.57308872346531,0.000352795159581482,0.0309047924130979
"ENSG00000108602.18",706.077203272433,4.00314086880054,0.962247353735811,4.16019940533879,3.17969857579681e-05,0.00884124050402332
"ENSG00000109255.11",490.768845467657,3.70102310429174,0.894822696410668,4.13604071414076,3.53349524952623e-05,0.00912275136733814
"ENSG00000110245.12",67.5248948828931,21.7449174271189,2.14276544212832,10.1480624055242,3.380074075209e-24,4.62512436081223e-20
"ENSG00000110723.12",535.969923987543,1.38030955674351,0.40066529088669,3.44504400091366,0.000570966439415944,0.0392908253404684
"ENSG00000111261.14",2733.34202646968,1.30322002008122,0.380367114981972,3.42621632825169,0.000612052705665296,0.0404590492655608
"ENSG00000111291.8",69.664985673293,2.65293714076493,0.654737527051195,4.05190940057036,5.08013380454453e-05,0.0113957394941779
"ENSG00000111700.13",89.7512672796387,6.41387963117437,1.52237910038527,4.21306337531249,2.51930337839256e-05,0.00766064172849657
"ENSG00000111701.7",272.059424536786,3.86878329307171,1.10983509978718,3.48590821628689,0.000490469256488381,0.0366876215990348
"ENSG00000112761.21",186.291756556813,4.94371554039705,1.31140288879784,3.76979155881603,0.000163383943589119,0.020063181722797
"ENSG00000113303.12",539.237971105847,3.65826158388967,1.08586496472095,3.36898390015722,0.00075445835580257,0.0450813576926832
"ENSG00000114248.10",206.163420474755,5.30726235484658,1.0750458168235,4.93677783010985,7.94238616743767e-07,0.000905663676017778
"ENSG00000114346.14",1659.482679153,1.64701757541257,0.466199139005404,3.53286275673168,0.00041108581798731,0.0335826435249514
"ENSG00000114771.14",539.393352909473,3.79704298899398,0.957156475402854,3.96700339659287,7.27819556622991e-05,0.0131041038198035
"ENSG00000115507.10",107.589815265899,2.25027789358414,0.614400104422691,3.66256105327094,0.000249706212875741,0.0257544687657241
"ENSG00000115616.3",564.730372094509,3.6772656869431,0.909305841709129,4.04403614083389,5.25388150507235e-05,0.0114113472340726
"ENSG00000115648.14",9777.54570545375,2.27534417065975,0.54759644243464,4.15514783212151,3.25077290302754e-05,0.00887048203733786
"ENSG00000117472.10",14260.4645613666,2.87648240320827,0.60937783169439,4.72035944466528,2.35428243374666e-06,0.00192302419738646
"ENSG00000117650.13",411.826473577131,1.98948101662526,0.533416608860451,3.72969454564873,0.000191712036703918,0.0220444676826727
"ENSG00000117983.17",16694.8616676539,4.78856734616552,1.00132283673424,4.7822412218053,1.73351476446884e-06,0.00151521720960464
"ENSG00000119946.11",438.183213710685,2.5434284251803,0.665856608923737,3.81978400618625,0.000133568586614388,0.0185166360562032
"ENSG00000121057.13",4071.54601189394,1.08195547198696,0.320358601964112,3.37732611315418,0.000731942152460066,0.0443165063857846
"ENSG00000121075.11",12.3202419617262,3.69620680812158,1.11361106945173,3.31911823572423,0.000903021855744305,0.0497243443182181
"ENSG00000121957.15",426.858204158987,1.21030544178965,0.354003499669132,3.41890812639101,0.000628729512287702,0.0410654906032877
"ENSG00000122133.17",131.246684401887,4.55566290921255,1.19075801828681,3.82585112949058,0.00013032103195509,0.018408276954727
"ENSG00000123843.13",730.470678112818,2.72791664185556,0.80261312957944,3.39879394109209,0.000676836890799122,0.0423867166830654
"ENSG00000124102.5",1715.62546791052,3.74166062177555,0.963292599977975,3.88424101032345,0.000102650046245818,0.0160912312035237
"ENSG00000124635.9",102.288496457993,2.66331860971364,0.744480470026184,3.57741904179161,0.000347003643944873,0.0306320020310824
"ENSG00000124664.11",1620.41922618422,4.03336512765837,0.834550995430589,4.83297623481636,1.3450684940997e-06,0.00134847246581524
"ENSG00000126233.2",11.4057934750534,6.04156065844673,1.81162085668769,3.33489241755195,0.000853324057309987,0.0484500404074739
"ENSG00000128298.17",2363.71137743513,2.97476607163708,0.695179638053068,4.27913291587231,1.87622800028661e-05,0.00641834146048047
"ENSG00000128408.9",70.492782459126,2.12793262823256,0.594676815244305,3.57830097572975,0.000345835068940183,0.0306320020310824
"ENSG00000128710.6",14.6897206345504,4.89525281370408,1.47570728829676,3.31722479961057,0.000909164329416937,0.0498619242548163
"ENSG00000130720.13",560.010713384354,5.33979255301803,1.07511653978588,4.96671044990296,6.80981468716849e-07,0.000810279124103218
"ENSG00000130762.15",3074.0438621191,1.62567356428114,0.483641679204692,3.3613181704158,0.000775714121208511,0.0455557260839342
"ENSG00000131187.10",330.834245339589,2.12812905910427,0.628760920806808,3.38463951667593,0.000712717882549243,0.0438814223181448
"ENSG00000132437.18",472.133655617615,3.91841405083162,0.86435302413618,4.53334915412325,5.80557307471697e-06,0.00317762236671559
"ENSG00000132911.5",230.971761273033,4.04028397682998,1.21759873426401,3.31823930424187,0.000905868388069949,0.0497809240488158
"ENSG00000133710.16",464.00436895268,3.20248764654426,0.823767375225598,3.88761165209684,0.000101235424696672,0.0160912312035237
"ENSG00000134398.15",4480.92900854656,3.82925976350664,0.838498736864061,4.56680445080676,4.95215587702787e-06,0.0028835244656728
"ENSG00000134762.17",275.862757258272,3.30071918360076,0.99226947204412,3.32643427677073,0.000879647614007065,0.0491292168419007
"ENSG00000135750.15",3055.81929496929,2.10928333263615,0.508320373400662,4.14951562638549,3.3317954385934e-05,0.00887048203733786
"ENSG00000135773.13",826.0403000465,3.46779406839833,0.975047646063499,3.55653806498447,0.000375774054205892,0.0319372936069958
"ENSG00000136379.12",3859.87263845202,2.24117726405491,0.532555722814054,4.20834321751797,2.57249924766512e-05,0.00769412882313422
"ENSG00000136542.9",3725.9616673526,2.64606340527042,0.737968705608227,3.58560381376817,0.000336299186513807,0.0303829895602831
"ENSG00000137251.16",95.3308290843308,4.76587753093086,1.12649430245777,4.23071605469528,2.32948575337597e-05,0.00741291123402793
"ENSG00000137440.5",561.3633191832,4.48151003602456,1.01669974387607,4.40789924755879,1.04378076415735e-05,0.00460728196333779
"ENSG00000137460.9",924.288888229923,1.56591188622559,0.467554868919587,3.34915106294167,0.000810595869898073,0.0468997403202972
"ENSG00000137860.12",63.6449699491461,4.64949512197095,1.14535750835157,4.05942693706407,4.91932970817515e-05,0.0112824749138386
"ENSG00000138162.19",2788.00051910797,1.44125582217722,0.377205603981362,3.82087595455882,0.000132978527397419,0.0185166360562032
"ENSG00000139800.8",25.3043698852085,6.47105278625989,1.65589225436498,3.9078948338589,9.31038135010666e-05,0.015349229301709
"ENSG00000139874.6",666.501489814479,3.08462019681924,0.861614788268695,3.58004555959096,0.000343534305872699,0.0306320020310824
"ENSG00000140284.11",288.486149638491,2.3153818568888,0.671034399450007,3.45046671047943,0.000559618179968172,0.0389811011358558
"ENSG00000141232.5",5272.70657672186,1.5459765977552,0.382257458008834,4.04433338150715,5.24722092980735e-05,0.0114113472340726
"ENSG00000142623.11",3161.19229541431,3.78200868220497,1.12061476136127,3.37494098115463,0.000738315226891969,0.0445054467276487
"ENSG00000143375.15",7325.35229783181,1.65581322630436,0.493778326303633,3.35335339381861,0.000798386971688661,0.04629122087755
"ENSG00000143590.14",327.683349314652,2.27292673572465,0.667626565300399,3.40448815828942,0.000662881743453396,0.0419932515580766
"ENSG00000143776.18",5189.42483139609,1.04749830773711,0.301508914468533,3.4741868564103,0.000512404067302178,0.0373945656262899
"ENSG00000143850.16",5488.86395945246,1.51148974627043,0.401917406849245,3.76069739830247,0.000169440302912596,0.0206092123102623
"ENSG00000144452.15",225.688580273991,4.21966340135018,0.861164293488128,4.89995165064093,9.58602425497649e-07,0.00104936290314377
"ENSG00000144820.8",126.92731441256,4.11110154719257,1.17178013120092,3.50842401038088,0.000450769988915955,0.0352917066021043
"ENSG00000145384.4",41.7467694976521,5.94042530389397,1.65355205114981,3.59252392433806,0.000327490576505549,0.0300752839168704
"ENSG00000145681.11",107.690683684319,3.49938176874938,0.93702413076262,3.73456953120441,0.000188036537011498,0.0218978549293347
"ENSG00000146054.18",420.304013368135,2.348363385905,0.681343199639726,3.4466673875174,0.00056754685560476,0.0392908253404684
"ENSG00000147676.14",10650.9377812279,1.77217916629012,0.5072504001391,3.49369693114909,0.000476381486363731,0.0362977576441232
"ENSG00000147689.16",2379.1341584793,4.4149922480547,1.09530916249868,4.03081832893919,5.55829941474129e-05,0.0117951585621919
"ENSG00000147804.10",2880.61000819121,2.15282013916982,0.644934957174231,3.33804225561342,0.000843709176206093,0.0482290151274467
"ENSG00000148826.9",41.5801576628189,5.75328032189306,1.70625316654553,3.37187964523524,0.00074657065391175,0.0449041738145118
"ENSG00000149260.18",7144.50898854831,1.94282750911145,0.547136276259151,3.55090238650384,0.000383912775993796,0.0323278182788376
"ENSG00000151012.13",850.307298086627,2.88661589510602,0.629904523411207,4.58262448961906,4.5917617685584e-06,0.0027834816223903
"ENSG00000151715.8",2400.24710378015,2.41304600407498,0.619238376556177,3.89679660600955,9.74734128793102e-05,0.0159733825764556
"ENSG00000156453.14",8108.681463822,1.41872283526759,0.399839576884282,3.54823013350221,0.000387829200014991,0.0325574285791726
"ENSG00000157214.14",2300.53798023394,1.38151663590871,0.385395577734848,3.5846717391739,0.000337502423587754,0.0303829895602831
"ENSG00000158373.8",741.77831252643,2.43996099970741,0.559410596950814,4.3616638887553,1.29077055263831e-05,0.00501144083642817
"ENSG00000159263.16",282.582405101877,3.9418807940639,0.860916073159385,4.57870507585949,4.67863319435649e-06,0.0027834816223903
"ENSG00000160181.9",10587.7355270322,5.27010532310733,1.14963598716559,4.58415131567052,4.55834058556932e-06,0.0027834816223903
"ENSG00000160182.3",21269.2433725192,4.26594050973522,1.12477050279062,3.792720825405,0.00014900564358845,0.0196049877311785
"ENSG00000160606.11",445.715404340726,1.7995598833213,0.465195268873981,3.86839678674546,0.000109553290752608,0.0168435107192507
"ENSG00000160868.15",62.4988711873868,3.91869518046375,1.03503901361707,3.78603620627728,0.000153069381694515,0.0196344061631861
"ENSG00000161798.7",3666.54497088793,4.1697691514013,0.983752779472573,4.23863519210271,2.24882744428088e-05,0.00724043066678057
"ENSG00000162078.11",1822.1796898084,2.82120294080471,0.801378477533085,3.52043762079727,0.000430835319123808,0.0343751317156304
"ENSG00000162460.7",25.0982769736117,3.69888299840969,1.09050922413616,3.39188602585159,0.000694133075652763,0.0430756006380707
"ENSG00000162482.5",1384.42157037972,2.63084281915654,0.729960752782853,3.60408804052395,0.000313250868532513,0.0294595756671109
"ENSG00000162543.6",870.499735164873,1.74527422667334,0.518288598691474,3.36737916110762,0.000758862750256801,0.0451473845353867
"ENSG00000162545.6",7222.76224922435,1.42483153643785,0.391534395140794,3.63909672846362,0.000273596025209126,0.0269719635124136
"ENSG00000163283.7",110.700830140916,7.79809943106459,1.59666259408155,4.88399957509514,1.03955298401871e-06,0.00109420948129385
"ENSG00000163286.9",96.1007241974484,6.33699148769339,1.40391555135337,4.513798199318,6.36768100383621e-06,0.00339418493933898
"ENSG00000163295.5",35.269098427386,6.14489547735446,1.63746985335509,3.75267701250431,0.000174956210560549,0.0210001167298708
"ENSG00000163501.7",788.552121552913,3.64645279177933,0.905160702050386,4.0285142555563,5.61304577362533e-05,0.0117951585621919
"ENSG00000163586.10",109.103269141655,5.92920444952209,1.49001418374182,3.97929396526433,6.91202320793192e-05,0.0127811715629374
"ENSG00000163624.6",1949.82516164517,1.40774845594859,0.388481539938675,3.62372033474437,0.000290395598361304,0.0282820510332875
"ENSG00000163993.7",13816.4994664777,3.40703386833961,0.927899826180892,3.67176905546204,0.000240877307469755,0.0252570470249991
"ENSG00000164078.13",4159.41005777751,2.17894337175456,0.629150154228991,3.46331214751875,0.000533569017918483,0.037954849018442
"ENSG00000164237.9",2521.96342566775,1.83984449410931,0.424949012096027,4.32956529310287,1.49403969454847e-05,0.00552532220550109
"ENSG00000164379.7",3282.61166343351,2.13463420915769,0.632020122344399,3.3774782379389,0.000731537413488428,0.0443165063857846
"ENSG00000164816.8",22.6780962940925,20.7847310336117,3.16519847376304,6.56664383162715,5.14619385561234e-11,2.81671774493086e-07
"ENSG00000165807.8",216.863660363394,1.62610924670116,0.457013608769439,3.55811996732361,0.000373518719451318,0.0319372936069958
"ENSG00000166126.11",1493.80962931025,3.08612326069591,0.814489745223954,3.78902653936709,0.00015123875798974,0.0196344061631861
"ENSG00000166143.10",369.071532932094,4.15420101592586,0.813170671483793,5.10864589883165,3.24475801277961e-07,0.000493329402976331
"ENSG00000166391.15",166.31792041255,4.34220474611154,1.09050686527224,3.98182247575997,6.83888531629782e-05,0.0127319574456546
"ENSG00000166535.20",495.421520184173,6.3756095937832,1.35506536931136,4.705019948243,2.53841132629342e-06,0.00193800130465028
"ENSG00000166589.13",46.0840307419076,3.93530624302289,1.15368638868816,3.41107105155127,0.000647082271397222,0.0415697195336333
"ENSG00000166866.13",823.745834034746,3.10767572282718,0.933079569861829,3.33055810372888,0.000866720729289038,0.0488734445107057
"ENSG00000166869.3",71.607977515546,6.33216672123562,1.62960840528521,3.88569836820852,0.000102036134710943,0.0160912312035237
"ENSG00000166897.16",461.755954874102,2.69110255482605,0.75210900548978,3.57807516621023,0.00034613391865641,0.0306320020310824
"ENSG00000166959.8",941.122069139358,3.45304150965953,0.933840203921052,3.69767921231142,0.000217579604293406,0.0238180041227906
"ENSG00000167653.5",8224.09876673829,6.62613634212665,1.17004478621367,5.66314761639953,1.4862119958186e-08,4.1387173548816e-05
"ENSG00000167656.5",1045.25645969071,6.2511451846543,1.4201690754691,4.40169082162943,1.07410542917533e-05,0.00461705829395618
"ENSG00000167754.13",68.8030543124904,5.70247533805214,1.67839388491942,3.39757871456134,0.000679850263410869,0.04247822410677
"ENSG00000167755.15",1700.5361498325,3.67699969363995,1.05776340193916,3.47620241624834,0.000508568283047343,0.0373906844068287
"ENSG00000168078.10",237.900001927047,1.81606524764666,0.517680401145106,3.50808190464529,0.00045135006799198,0.0352917066021043
"ENSG00000168453.15",938.427653352089,2.19834790044131,0.599354979703811,3.66785623692939,0.000244592637149875,0.0253551768972751
"ENSG00000168631.13",12475.0300713724,5.33276260023282,1.26841410443808,4.20427570268566,2.61919523279263e-05,0.00770747483181033
"ENSG00000168907.13",199.289367557288,2.89488259223153,0.765512502811199,3.7816267945992,0.000155806828265139,0.0197405808756114
"ENSG00000169247.14",239.00308874296,2.5665037011685,0.594824167537065,4.31472667258191,1.59800493789708e-05,0.00567955858901681
"ENSG00000169684.13",113.804908072168,2.41566755953631,0.589910940770898,4.09496992271325,4.22223197585756e-05,0.0106009011452563
"ENSG00000170231.16",156.46471471915,4.58105523805255,1.09327333283811,4.19021949996736,2.78684732678156e-05,0.00802817376758219
"ENSG00000170537.13",712.844658343358,1.83654782947535,0.550004742786157,3.33914907746423,0.000840354528890108,0.0482137995642255
"ENSG00000170545.17",1288.73876504295,1.69095404254433,0.486708042881737,3.47426772019711,0.000512249658692412,0.0373945656262899
"ENSG00000170786.12",1830.5187487127,2.81866261713899,0.819894932572124,3.43783392866749,0.000586387209554687,0.0397236969991051
"ENSG00000171243.8",159.360122625496,3.63811226396215,1.05362291719091,3.45295475696543,0.000554481992299205,0.0388101485256716
"ENSG00000171346.16",1024.92947459262,2.65926343911147,0.786898075479492,3.3794255215214,0.000726374854489126,0.0442732753737281
"ENSG00000172031.7",165.155644861912,2.00035633868985,0.59928606360093,3.33789897711004,0.000844144343408009,0.0482290151274467
"ENSG00000172478.18",583.537235131973,3.08265633723105,0.710448541039708,4.33902831684294,1.43114083425472e-05,0.00536520975493821
"ENSG00000172818.10",343.517914175226,2.83848628102567,0.778569368190961,3.64577184383842,0.000266590428038477,0.0268227214857684
"ENSG00000172927.8",2781.56093116519,3.06391606063776,0.842029241681315,3.63872881008255,0.00027398713254836,0.0269719635124136
"ENSG00000173467.9",2098.91431858274,3.09084675223287,0.828587154329595,3.73026148918957,0.000191281145419653,0.0220444676826727
"ENSG00000173557.15",198.124821004703,3.33064704217464,0.718880721253668,4.63310107463484,3.60228551177733e-06,0.00243628563185942
"ENSG00000173702.7",10996.1625436151,3.73254600121607,0.773116736055349,4.8279203219174,1.37966269751258e-06,0.00134847246581524
"ENSG00000174564.13",570.602274204903,3.4256383376229,0.996740638200031,3.43684024342491,0.000588542631429364,0.0397694967761171
"ENSG00000174607.11",1383.9372349166,1.59010467708291,0.467713621486322,3.39973993494095,0.000674499729086686,0.0423372341420077
"ENSG00000175311.7",640.413751168828,3.15311388304957,0.771424560119162,4.08739110219995,4.36251337039886e-05,0.0107557570637573
"ENSG00000175318.12",183.817773688096,1.93655260411907,0.568939785252795,3.40379184988551,0.00066457375307688,0.0420032099317667
"ENSG00000175832.13",1752.45323438368,2.15101000007527,0.611996241693419,3.51474380647066,0.000440178413070505,0.0348160769667645
"ENSG00000177202.3",60.9372218467619,3.13958370463199,0.799184843702769,3.92848253989118,8.54835558157209e-05,0.0144409164938817
"ENSG00000178462.12",22.9574869039144,4.51732576806127,1.16588195583169,3.87459960716075,0.000106800152892322,0.016512993131097
"ENSG00000178597.7",292.794484730931,5.54293871816635,1.4016817099981,3.95449172135797,7.66975273296095e-05,0.0135022640506039
"ENSG00000179066.8",37.8732416366088,3.78650402696468,0.882121894478242,4.29249523299082,1.76676344828062e-05,0.00612038168216402
"ENSG00000179148.10",45.5901098915968,2.55568030442616,0.753642390113056,3.39110477058326,0.000696114845565738,0.0431008483678677
"ENSG00000179292.5",210.181133556235,3.43854760895705,0.891790445791956,3.85577982493795,0.000115361284884777,0.0172518704013208
"ENSG00000179546.4",313.811803252704,2.78900230710433,0.695214751825745,4.01171335875708,6.02796637258306e-05,0.0120013518041787
"ENSG00000179674.4",1543.77585434723,2.91966889226808,0.847931408314926,3.44328428412656,0.000574694860667911,0.0392908253404684
"ENSG00000179869.15",143.401525111347,2.72675846009326,0.797515318794738,3.41906719010004,0.000628362083163154,0.0410654906032877
"ENSG00000179913.11",5301.50207848772,2.66741012390627,0.556814772703911,4.79048016444183,1.66382671518697e-06,0.00151521720960464
"ENSG00000180251.5",234.611086698619,5.79907838988829,1.28666642782081,4.50705658008813,6.57331098713656e-06,0.00339418493933898
"ENSG00000180596.7",172.419774079578,2.66713914431136,0.636345293507003,4.19133946856481,2.77312369516981e-05,0.00802817376758219
"ENSG00000180745.5",586.251660085963,3.70695317334715,0.853788272529704,4.3417710135134,1.41338797301329e-05,0.00536520975493821
"ENSG00000180818.5",203.801470492048,5.4313168558343,1.33156479082935,4.0788979201316,4.52496989060503e-05,0.0109008080176361
"ENSG00000181019.13",9950.23069926931,2.35436669636887,0.605506166188643,3.8882621314799,0.000100964552491669,0.0160912312035237
"ENSG00000181378.14",87.3016407471893,3.46983221110771,0.866487634119337,4.00447978075799,6.21541066536476e-05,0.0120776372692642
"ENSG00000182580.3",1871.71540850841,2.37161837287936,0.609015858144305,3.89418163938419,9.85308007006011e-05,0.0160079077087106
"ENSG00000183128.7",196.191708299711,4.43745207154492,1.10834332340941,4.00368006719682,6.2364691769689e-05,0.0120776372692642
"ENSG00000183856.11",1349.30281051502,2.30986833399705,0.612217005376116,3.77295683346459,0.000161324208017148,0.020063181722797
"ENSG00000184678.10",1471.57585398803,2.23838013849796,0.556094098018604,4.02518233240281,5.6931186536335e-05,0.0117951585621919
"ENSG00000185015.8",605.54218416148,1.47857119135844,0.427984706084272,3.45472903666633,0.000550846123928259,0.0387717125016906
"ENSG00000185332.8",122.133251817816,2.64361663592688,0.69893556400668,3.7823467170167,0.00015535676158233,0.0197405808756114
"ENSG00000185499.16",34397.4202591995,2.52791717626609,0.706479396155077,3.57818952686229,0.000345982536805706,0.0306320020310824
"ENSG00000187837.4",2399.92297025857,2.07304375963446,0.624306206828663,3.32055606200852,0.000898383138414958,0.0495686519133108
"ENSG00000187908.20",11437.155371567,5.15388505332766,1.09560560222752,4.70414266123603,2.54934947080097e-06,0.00193800130465028
"ENSG00000188833.10",558.84102726434,3.21927696502929,0.840312901582712,3.83104550574655,0.000127599901042208,0.0182766714274626
"ENSG00000188993.3",462.978787899541,3.46390090967653,0.787920183819559,4.39625863229543,1.10132699705816e-05,0.00461705829395618
"ENSG00000189280.3",390.221288453832,3.60402879036844,0.927998370524184,3.88365853307769,0.000102896388373466,0.0160912312035237
"ENSG00000189366.9",81.4316848992345,3.32044960856105,0.78744710852923,4.21672715868229,2.47873581749973e-05,0.00766064172849657
"ENSG00000196420.7",37.586410560833,2.36666980569749,0.607869025635612,3.893387729738,9.8853962903208e-05,0.0160079077087106
"ENSG00000196754.13",3824.68846779884,4.46738193980052,1.16544040687655,3.83321353321992,0.000126480071997256,0.0182177901597311
"ENSG00000198088.10",162.816529449998,1.71066975536805,0.483645454088252,3.53703263601005,0.000404649660282761,0.033255397156031
"ENSG00000198380.13",6894.47361015609,1.02394386901032,0.297371957186628,3.44331011806774,0.000574639961109995,0.0392908253404684
"ENSG00000198610.11",44.7333811324572,3.24448747268911,0.926568760139894,3.50161543564155,0.000462446589665635,0.0355588598259562
"ENSG00000198734.12",3904.93884978522,2.75429532076867,0.799775435246962,3.44383585614651,0.000573523778529399,0.0392908253404684
"ENSG00000198788.9",783.713614041261,7.38649062992831,1.59694465353569,4.62538924788306,3.73895555004551e-06,0.00243628563185942
"ENSG00000203499.12",893.491285099891,2.22643591415826,0.553179077427357,4.02480137989425,5.70234233208272e-05,0.0117951585621919
"ENSG00000203697.12",7070.36854744361,3.66032718944869,0.807398893862325,4.53348055994839,5.8019608305075e-06,0.00317762236671559
"ENSG00000203711.14",29.6046009283179,1.86679333302186,0.543845624017522,3.43257948686136,0.000597868600727212,0.0400357825658178
"ENSG00000204019.5",39.7166053478669,21.5645252256207,2.56507621166533,8.40697252095299,4.20729599693134e-17,3.83803565160067e-13
"ENSG00000204542.3",153.454066148216,5.24555563060259,1.4520117622731,3.61261235404235,0.000303127694642975,0.0288044986781052
"ENSG00000204610.13",932.939957544243,2.6952000601285,0.808669452056996,3.33288224659999,0.000859513116132147,0.0487004046567049
"ENSG00000204613.11",103.821328838159,2.72243492092947,0.691973132583158,3.9343072624316,8.34369907850835e-05,0.0142713757925961
"ENSG00000204614.9",16.0240660577263,5.80954077486562,1.51092504865194,3.84502247814936,0.000120541388283222,0.01764094210239
"ENSG00000204839.9",2016.33163481918,2.28598544641833,0.643045088484106,3.55493803989272,0.000378068171001684,0.0319589912399432
"ENSG00000205420.11",4402.31306881601,4.91055625497014,1.34950477608694,3.63878390205399,0.000273928534932244,0.0269719635124136
"ENSG00000206069.6",18.2444128086722,3.70084343696179,1.09997582519598,3.36447706594136,0.000766888575242879,0.0452315509454135
"ENSG00000215182.8",21003.0410640462,4.56325087375895,1.20177435395176,3.79709457000287,0.000146401947727633,0.0194494276867094
"ENSG00000223572.10",317.478756141953,2.61624214976845,0.598990222850005,4.36775434717503,1.25530568645089e-05,0.00501144083642817
"ENSG00000224259.7",1619.87242562959,3.14670023247525,0.86427640630697,3.64084939668898,0.000271740063741814,0.0269719635124136
